Grid size (x, y)
64,64
id,type,station,x,y,weight_to_NORTH,weight_to_WEST,weight_to_SOUTH,weight_to_EAST,weight_for_WAIT
1767,Travel,None,27,39,1,1,1,1,1
1768,Travel,None,27,40,1,1,1,1,1
1769,Travel,None,27,41,1,1,1,1,1
1770,Travel,None,27,42,1,1,1,1,1
1771,Travel,None,27,43,1,1,1,1,1
1772,Travel,None,27,44,1,1,1,1,1
1773,Travel,None,27,45,1,1,1,1,1
1774,Travel,None,27,46,1,inf,1,1,1
1775,Travel,None,27,47,1,1,1,1,1
1776,Travel,None,27,48,1,1,1,1,1
1777,Travel,None,27,49,1,1,1,1,1
1778,Travel,None,27,50,1,1,1,1,1
1779,Travel,None,27,51,1,1,1,1,1
1780,Travel,None,27,52,1,1,1,inf,1
1781,Travel,None,27,53,1,1,1,1,1
1782,Travel,None,27,54,inf,1,1,1,1
1783,Obstacle,None,27,55,inf,inf,inf,inf,inf
1784,Travel,None,27,56,1,1,inf,1,1
1785,Travel,None,27,57,1,1,1,1,1
1786,Travel,None,27,58,inf,1,1,1,1
1787,Obstacle,None,27,59,inf,inf,inf,inf,inf
1788,Travel,None,27,60,inf,1,inf,1,1
1789,Obstacle,None,27,61,inf,inf,inf,inf,inf
1790,Travel,None,27,62,inf,1,inf,1,1
1791,Obstacle,None,27,63,inf,inf,inf,inf,inf
1792,Obstacle,None,28,0,inf,inf,inf,inf,inf
1793,Travel,None,28,1,1,1,inf,1,1
1794,Travel,None,28,2,1,1,1,1,1
1795,Travel,None,28,3,1,1,1,1,1
1796,Travel,None,28,4,1,1,1,inf,1
1797,Travel,None,28,5,1,1,1,1,1
1798,Travel,None,28,6,1,1,1,1,1
1799,Travel,None,28,7,1,1,1,inf,1
1800,Travel,None,28,8,1,inf,1,1,1
1801,Travel,None,28,9,1,1,1,1,1
1802,Travel,None,28,10,1,1,1,inf,1
1803,Travel,None,28,11,1,1,1,inf,1
1804,Travel,None,28,12,1,1,1,1,1
1805,Travel,None,28,13,1,1,1,1,1
1806,Travel,None,28,14,1,1,1,1,1
1807,Travel,None,28,15,1,1,1,1,1
1808,Travel,None,28,16,inf,inf,1,1,1
1809,Obstacle,None,28,17,inf,inf,inf,inf,inf
1810,Travel,None,28,18,1,inf,inf,1,1
1811,Travel,None,28,19,1,1,1,1,1
1812,Travel,None,28,20,1,1,1,1,1
1813,Travel,None,28,21,1,1,1,1,1
1814,Travel,None,28,22,1,1,1,1,1
1815,Travel,None,28,23,1,1,1,1,1
1816,Travel,None,28,24,1,1,1,inf,1
1817,Travel,None,28,25,1,1,1,1,1
1818,Travel,None,28,26,inf,1,1,1,1
1819,Obstacle,None,28,27,inf,inf,inf,inf,inf
1820,Travel,None,28,28,1,1,inf,1,1
1821,Travel,None,28,29,1,1,1,1,1
1822,Travel,None,28,30,1,1,1,1,1
1823,Travel,None,28,31,1,1,1,1,1
1824,Travel,None,28,32,1,1,1,1,1
1825,Travel,None,28,33,inf,1,1,1,1
1826,Obstacle,None,28,34,inf,inf,inf,inf,inf
1827,Travel,None,28,35,1,1,inf,1,1
1828,Travel,None,28,36,inf,1,1,1,1
1829,Obstacle,None,28,37,inf,inf,inf,inf,inf
1830,Travel,None,28,38,1,1,inf,1,1
1831,Travel,None,28,39,1,1,1,1,1
1832,Travel,None,28,40,1,1,1,1,1
1833,Travel,None,28,41,1,1,1,1,1
1834,Travel,None,28,42,1,1,1,1,1
1835,Travel,None,28,43,1,1,1,1,1
1836,Travel,None,28,44,1,1,1,1,1
1837,Travel,None,28,45,1,1,1,1,1
1838,Travel,None,28,46,1,1,1,1,1
1839,Travel,None,28,47,1,1,1,1,1
1840,Travel,None,28,48,1,1,1,1,1
1841,Travel,None,28,49,1,1,1,inf,1
1842,Travel,None,28,50,1,1,1,1,1
1843,Travel,None,28,51,inf,1,1,1,1
1844,Obstacle,None,28,52,inf,inf,inf,inf,inf
1845,Travel,None,28,53,1,1,inf,1,1
1846,Travel,None,28,54,1,1,1,1,1
1847,Travel,None,28,55,1,inf,1,1,1
1848,Travel,None,28,56,1,1,1,1,1
1849,Travel,None,28,57,1,1,1,1,1
1850,Travel,None,28,58,1,1,1,1,1
1851,Travel,None,28,59,1,inf,1,1,1
1852,Travel,None,28,60,1,1,1,1,1
1853,Travel,None,28,61,1,inf,1,1,1
1854,Travel,None,28,62,1,1,1,1,1
1855,Travel,None,28,63,inf,inf,1,1,1
1856,Travel,None,29,0,1,inf,inf,1,1
1857,Travel,None,29,1,1,1,1,1,1
1858,Travel,None,29,2,1,1,1,1,1
1859,Travel,None,29,3,inf,1,1,1,1
1860,Obstacle,None,29,4,inf,inf,inf,inf,inf
1861,Travel,None,29,5,1,1,inf,1,1
1862,Travel,None,29,6,inf,1,1,1,1
1863,Obstacle,None,29,7,inf,inf,inf,inf,inf
1864,Travel,None,29,8,1,1,inf,1,1
1865,Travel,None,29,9,inf,1,1,1,1
1866,Obstacle,None,29,10,inf,inf,inf,inf,inf
1867,Obstacle,None,29,11,inf,inf,inf,inf,inf
1868,Travel,None,29,12,1,1,inf,1,1
1869,Travel,None,29,13,1,1,1,1,1
1870,Travel,None,29,14,1,1,1,1,1
1871,Travel,None,29,15,1,1,1,1,1
1872,Travel,None,29,16,1,1,1,1,1
1873,Travel,None,29,17,1,inf,1,1,1
1874,Travel,None,29,18,1,1,1,1,1
1875,Travel,None,29,19,1,1,1,1,1
1876,Travel,None,29,20,1,1,1,1,1
1877,Travel,None,29,21,1,1,1,1,1
1878,Travel,None,29,22,1,1,1,1,1
1879,Travel,None,29,23,inf,1,1,1,1
1880,Obstacle,None,29,24,inf,inf,inf,inf,inf
1881,Travel,None,29,25,1,1,inf,1,1
1882,Travel,None,29,26,1,1,1,1,1
1883,Travel,None,29,27,1,inf,1,1,1
1884,Travel,None,29,28,1,1,1,1,1
1885,Travel,None,29,29,1,1,1,1,1
1886,Travel,None,29,30,1,1,1,1,1
1887,Travel,None,29,31,1,1,1,1,1
1888,Travel,None,29,32,1,1,1,1,1
1889,Travel,None,29,33,1,1,1,1,1
1890,Travel,None,29,34,1,inf,1,inf,1
1891,Travel,None,29,35,1,1,1,1,1
1892,Travel,None,29,36,1,1,1,1,1
1893,Travel,None,29,37,1,inf,1,inf,1
1894,Travel,None,29,38,1,1,1,1,1
1895,Travel,None,29,39,1,1,1,1,1
1896,Travel,None,29,40,1,1,1,1,1
1897,Travel,None,29,41,1,1,1,1,1
1898,Travel,None,29,42,1,1,1,1,1
1899,Travel,None,29,43,1,1,1,1,1
1900,Travel,None,29,44,1,1,1,1,1
1901,Travel,None,29,45,1,1,1,1,1
1902,Travel,None,29,46,1,1,1,1,1
1903,Travel,None,29,47,1,1,1,1,1
1904,Travel,None,29,48,inf,1,1,1,1
1905,Obstacle,None,29,49,inf,inf,inf,inf,inf
1906,Travel,None,29,50,1,1,inf,1,1
1907,Travel,None,29,51,1,1,1,1,1
1908,Travel,None,29,52,1,inf,1,1,1
1909,Travel,None,29,53,1,1,1,1,1
1910,Travel,None,29,54,1,1,1,1,1
1911,Travel,None,29,55,1,1,1,1,1
1912,Travel,None,29,56,1,1,1,1,1
1913,Travel,None,29,57,1,1,1,1,1
1914,Travel,None,29,58,1,1,1,1,1
1915,Travel,None,29,59,1,1,1,1,1
1916,Travel,None,29,60,1,1,1,1,1
1917,Travel,None,29,61,1,1,1,inf,1
1918,Travel,None,29,62,1,1,1,1,1
1919,Travel,None,29,63,inf,1,1,1,1
1920,Travel,None,30,0,1,1,inf,1,1
1921,Travel,None,30,1,1,1,1,1,1
1922,Travel,None,30,2,1,1,1,1,1
1923,Travel,None,30,3,1,1,1,1,1
1924,Travel,None,30,4,1,inf,1,1,1
1925,Travel,None,30,5,1,1,1,1,1
1926,Travel,None,30,6,1,1,1,1,1
1927,Travel,None,30,7,1,inf,1,1,1
1928,Travel,None,30,8,1,1,1,inf,1
1929,Travel,None,30,9,1,1,1,1,1
1930,Travel,None,30,10,1,inf,1,1,1
1931,Travel,None,30,11,1,inf,1,1,1
1932,Travel,None,30,12,1,1,1,1,1
1933,Travel,None,30,13,1,1,1,1,1
1934,Travel,None,30,14,1,1,1,1,1
1935,Travel,None,30,15,1,1,1,1,1
1936,Travel,None,30,16,1,1,1,1,1
1937,Travel,None,30,17,1,1,1,1,1
1938,Travel,None,30,18,1,1,1,1,1
1939,Travel,None,30,19,1,1,1,inf,1
1940,Travel,None,30,20,1,1,1,1,1
1941,Travel,None,30,21,1,1,1,1,1
1942,Travel,None,30,22,1,1,1,1,1
1943,Travel,None,30,23,1,1,1,1,1
1944,Travel,None,30,24,1,inf,1,1,1
1945,Travel,None,30,25,1,1,1,1,1
1946,Travel,None,30,26,1,1,1,1,1
1947,Travel,None,30,27,1,1,1,1,1
1948,Travel,None,30,28,1,1,1,1,1
1949,Travel,None,30,29,1,1,1,inf,1
1950,Travel,None,30,30,1,1,1,1,1
1951,Travel,None,30,31,1,1,1,1,1
1952,Travel,None,30,32,1,1,1,1,1
1953,Travel,None,30,33,inf,1,1,1,1
1954,Obstacle,None,30,34,inf,inf,inf,inf,inf
1955,Travel,None,30,35,1,1,inf,1,1
1956,Travel,None,30,36,inf,1,1,1,1
1957,Obstacle,None,30,37,inf,inf,inf,inf,inf
1958,Travel,None,30,38,1,1,inf,inf,1
1959,Travel,None,30,39,1,1,1,1,1
1960,Travel,None,30,40,1,1,1,1,1
1961,Travel,None,30,41,1,1,1,1,1
1962,Travel,None,30,42,1,1,1,1,1
1963,Travel,None,30,43,1,1,1,1,1
1964,Travel,None,30,44,1,1,1,inf,1
1965,Travel,None,30,45,1,1,1,1,1
1966,Travel,None,30,46,1,1,1,1,1
1967,Travel,None,30,47,1,1,1,1,1
1968,Travel,None,30,48,inf,1,1,1,1
1969,Obstacle,None,30,49,inf,inf,inf,inf,inf
1970,Travel,None,30,50,1,1,inf,1,1
1971,Travel,None,30,51,1,1,1,1,1
1972,Travel,None,30,52,1,1,1,1,1
1973,Travel,None,30,53,1,1,1,1,1
1974,Travel,None,30,54,1,1,1,1,1
1975,Travel,None,30,55,1,1,1,1,1
1976,Travel,None,30,56,1,1,1,1,1
1977,Travel,None,30,57,1,1,1,1,1
1978,Travel,None,30,58,1,1,1,1,1
1979,Travel,None,30,59,1,1,1,inf,1
1980,Travel,None,30,60,inf,1,1,1,1
1981,Obstacle,None,30,61,inf,inf,inf,inf,inf
1982,Travel,None,30,62,1,1,inf,1,1
1983,Travel,None,30,63,inf,1,1,1,1
1984,Travel,None,31,0,1,1,inf,1,1
1985,Travel,None,31,1,1,1,1,1,1
1986,Travel,None,31,2,1,1,1,1,1
1987,Travel,None,31,3,1,1,1,1,1
1988,Travel,None,31,4,1,1,1,1,1
1989,Travel,None,31,5,1,1,1,1,1
1990,Travel,None,31,6,1,1,1,1,1
1991,Travel,None,31,7,inf,1,1,1,1
1992,Obstacle,None,31,8,inf,inf,inf,inf,inf
1993,Travel,None,31,9,1,1,inf,1,1
1994,Travel,None,31,10,1,1,1,1,1
1995,Travel,None,31,11,1,1,1,1,1
1996,Travel,None,31,12,1,1,1,1,1
1997,Travel,None,31,13,1,1,1,1,1
1998,Travel,None,31,14,1,1,1,1,1
1999,Travel,None,31,15,1,1,1,1,1
2000,Travel,None,31,16,1,1,1,inf,1
2001,Travel,None,31,17,1,1,1,1,1
2002,Travel,None,31,18,inf,1,1,1,1
2003,Obstacle,None,31,19,inf,inf,inf,inf,inf
2004,Travel,None,31,20,1,1,inf,1,1
2005,Travel,None,31,21,1,1,1,1,1
2006,Travel,None,31,22,1,1,1,1,1
2007,Travel,None,31,23,1,1,1,1,1
2008,Travel,None,31,24,1,1,1,1,1
2009,Travel,None,31,25,1,1,1,1,1
2010,Travel,None,31,26,1,1,1,1,1
2011,Travel,None,31,27,1,1,1,1,1
2012,Travel,None,31,28,inf,1,1,inf,1
2013,Obstacle,None,31,29,inf,inf,inf,inf,inf
2014,Travel,None,31,30,1,1,inf,1,1
2015,Travel,None,31,31,1,1,1,1,1
2016,Travel,None,31,32,1,1,1,1,1
2017,Travel,None,31,33,1,1,1,1,1
2018,Travel,None,31,34,1,inf,1,1,1
2019,Travel,None,31,35,1,1,1,1,1
2020,Travel,None,31,36,1,1,1,1,1
2021,Travel,None,31,37,inf,inf,1,1,1
2022,Obstacle,None,31,38,inf,inf,inf,inf,inf
2023,Travel,None,31,39,1,1,inf,1,1
2024,Travel,None,31,40,1,1,1,1,1
2025,Travel,None,31,41,1,1,1,1,1
2026,Travel,None,31,42,1,1,1,1,1
2027,Travel,None,31,43,inf,1,1,inf,1
2028,Obstacle,None,31,44,inf,inf,inf,inf,inf
2029,Travel,None,31,45,1,1,inf,1,1
2030,Travel,None,31,46,1,1,1,1,1
2031,Travel,None,31,47,1,1,1,1,1
2032,Travel,None,31,48,1,1,1,1,1
2033,Travel,None,31,49,1,inf,1,1,1
2034,Travel,None,31,50,1,1,1,1,1
2035,Travel,None,31,51,1,1,1,1,1
2036,Travel,None,31,52,1,1,1,inf,1
2037,Travel,None,31,53,1,1,1,1,1
2038,Travel,None,31,54,1,1,1,1,1
2039,Travel,None,31,55,1,1,1,1,1
2040,Travel,None,31,56,1,1,1,1,1
2041,Travel,None,31,57,1,1,1,1,1
2042,Travel,None,31,58,inf,1,1,1,1
2043,Obstacle,None,31,59,inf,inf,inf,inf,inf
2044,Travel,None,31,60,inf,1,inf,1,1
2045,Obstacle,None,31,61,inf,inf,inf,inf,inf
2046,Travel,None,31,62,1,1,inf,1,1
2047,Travel,None,31,63,inf,1,1,1,1
2048,Travel,None,32,0,1,1,inf,1,1
2049,Travel,None,32,1,1,1,1,1,1
2050,Travel,None,32,2,1,1,1,1,1
2051,Travel,None,32,3,1,1,1,inf,1
2052,Travel,None,32,4,1,1,1,1,1
2053,Travel,None,32,5,1,1,1,1,1
2054,Travel,None,32,6,1,1,1,1,1
2055,Travel,None,32,7,1,1,1,inf,1
2056,Travel,None,32,8,1,inf,1,1,1
2057,Travel,None,32,9,1,1,1,1,1
2058,Travel,None,32,10,1,1,1,1,1
2059,Travel,None,32,11,1,1,1,1,1
2060,Travel,None,32,12,1,1,1,1,1
2061,Travel,None,32,13,1,1,1,1,1
2062,Travel,None,32,14,1,1,1,1,1
2063,Travel,None,32,15,inf,1,1,1,1
2064,Obstacle,None,32,16,inf,inf,inf,inf,inf
2065,Travel,None,32,17,1,1,inf,1,1
2066,Travel,None,32,18,1,1,1,1,1
2067,Travel,None,32,19,1,inf,1,inf,1
2068,Travel,None,32,20,1,1,1,1,1
2069,Travel,None,32,21,1,1,1,1,1
2070,Travel,None,32,22,1,1,1,1,1
2071,Travel,None,32,23,1,1,1,1,1
2072,Travel,None,32,24,1,1,1,1,1
2073,Travel,None,32,25,1,1,1,1,1
2074,Travel,None,32,26,1,1,1,1,1
2075,Travel,None,32,27,inf,1,1,inf,1
2076,Obstacle,None,32,28,inf,inf,inf,inf,inf
2077,Travel,None,32,29,1,inf,inf,1,1
2078,Travel,None,32,30,1,1,1,1,1
2079,Travel,None,32,31,1,1,1,1,1
2080,Travel,None,32,32,1,1,1,1,1
2081,Travel,None,32,33,1,1,1,1,1
2082,Travel,None,32,34,1,1,1,1,1
2083,Travel,None,32,35,1,1,1,1,1
2084,Travel,None,32,36,1,1,1,1,1
2085,Travel,None,32,37,1,1,1,1,1
2086,Travel,None,32,38,1,inf,1,1,1
2087,Travel,None,32,39,1,1,1,1,1
2088,Travel,None,32,40,1,1,1,1,1
2089,Travel,None,32,41,1,1,1,1,1
2090,Travel,None,32,42,inf,1,1,1,1
2091,Obstacle,None,32,43,inf,inf,inf,inf,inf
2092,Travel,None,32,44,1,inf,inf,1,1
2093,Travel,None,32,45,1,1,1,1,1
2094,Travel,None,32,46,1,1,1,1,1
2095,Travel,None,32,47,1,1,1,1,1
2096,Travel,None,32,48,1,1,1,1,1
2097,Travel,None,32,49,1,1,1,inf,1
2098,Travel,None,32,50,1,1,1,1,1
2099,Travel,None,32,51,inf,1,1,1,1
2100,Obstacle,None,32,52,inf,inf,inf,inf,inf
2101,Travel,None,32,53,1,1,inf,1,1
2102,Travel,None,32,54,1,1,1,1,1
2103,Travel,None,32,55,1,1,1,1,1
2104,Travel,None,32,56,1,1,1,1,1
2105,Travel,None,32,57,1,1,1,1,1
2106,Travel,None,32,58,1,1,1,1,1
2107,Travel,None,32,59,1,inf,1,1,1
2108,Travel,None,32,60,inf,1,1,1,1
2109,Obstacle,None,32,61,inf,inf,inf,inf,inf
2110,Travel,None,32,62,1,1,inf,1,1
2111,Travel,None,32,63,inf,1,1,1,1
2112,Travel,None,33,0,1,1,inf,1,1
2113,Travel,None,33,1,1,1,1,1,1
2114,Travel,None,33,2,inf,1,1,1,1
2115,Obstacle,None,33,3,inf,inf,inf,inf,inf
2116,Travel,None,33,4,1,1,inf,1,1
2117,Travel,None,33,5,1,1,1,inf,1
2118,Travel,None,33,6,inf,1,1,1,1
2119,Obstacle,None,33,7,inf,inf,inf,inf,inf
2120,Travel,None,33,8,1,1,inf,1,1
2121,Travel,None,33,9,1,1,1,1,1
2122,Travel,None,33,10,1,1,1,1,1
2123,Travel,None,33,11,1,1,1,1,1
2124,Travel,None,33,12,1,1,1,1,1
2125,Travel,None,33,13,1,1,1,1,1
2126,Travel,None,33,14,1,1,1,1,1
2127,Travel,None,33,15,1,1,1,1,1
2128,Travel,None,33,16,1,inf,1,1,1
2129,Travel,None,33,17,1,1,1,1,1
2130,Travel,None,33,18,inf,1,1,1,1
2131,Obstacle,None,33,19,inf,inf,inf,inf,inf
2132,Travel,None,33,20,1,1,inf,1,1
2133,Travel,None,33,21,1,1,1,1,1
2134,Travel,None,33,22,1,1,1,1,1
2135,Travel,None,33,23,1,1,1,1,1
2136,Travel,None,33,24,1,1,1,1,1
2137,Travel,None,33,25,1,1,1,1,1
2138,Travel,None,33,26,inf,1,1,1,1
2139,Obstacle,None,33,27,inf,inf,inf,inf,inf
2140,Travel,None,33,28,1,inf,inf,1,1
2141,Travel,None,33,29,1,1,1,1,1
2142,Travel,None,33,30,1,1,1,1,1
2143,Travel,None,33,31,1,1,1,1,1
2144,Travel,None,33,32,1,1,1,1,1
2145,Travel,None,33,33,1,1,1,1,1
2146,Travel,None,33,34,1,1,1,1,1
2147,Travel,None,33,35,1,1,1,1,1
2148,Travel,None,33,36,1,1,1,1,1
2149,Travel,None,33,37,1,1,1,1,1
2150,Travel,None,33,38,1,1,1,1,1
2151,Travel,None,33,39,1,1,1,inf,1
2152,Travel,None,33,40,1,1,1,1,1
2153,Travel,None,33,41,1,1,1,inf,1
2154,Travel,None,33,42,1,1,1,1,1
2155,Travel,None,33,43,1,inf,1,1,1
2156,Travel,None,33,44,1,1,1,1,1
2157,Travel,None,33,45,1,1,1,1,1
2158,Travel,None,33,46,1,1,1,1,1
2159,Travel,None,33,47,1,1,1,1,1
2160,Travel,None,33,48,inf,1,1,1,1
2161,Obstacle,None,33,49,inf,inf,inf,inf,inf
2162,Travel,None,33,50,1,1,inf,1,1
2163,Travel,None,33,51,1,1,1,1,1
2164,Travel,None,33,52,1,inf,1,1,1
2165,Travel,None,33,53,1,1,1,1,1
2166,Travel,None,33,54,1,1,1,1,1
2167,Travel,None,33,55,1,1,1,1,1
2168,Travel,None,33,56,1,1,1,1,1
2169,Travel,None,33,57,1,1,1,1,1
2170,Travel,None,33,58,1,1,1,inf,1
2171,Travel,None,33,59,1,1,1,1,1
2172,Travel,None,33,60,1,1,1,1,1
2173,Travel,None,33,61,1,inf,1,1,1
2174,Travel,None,33,62,1,1,1,1,1
2175,Travel,None,33,63,inf,1,1,1,1
2176,Travel,None,34,0,1,1,inf,1,1
2177,Travel,None,34,1,1,1,1,1,1
2178,Travel,None,34,2,1,1,1,1,1
2179,Travel,None,34,3,1,inf,1,inf,1
2180,Travel,None,34,4,inf,1,1,1,1
2181,Obstacle,None,34,5,inf,inf,inf,inf,inf
2182,Travel,None,34,6,1,1,inf,1,1
2183,Travel,None,34,7,1,inf,1,1,1
2184,Travel,None,34,8,1,1,1,1,1
2185,Travel,None,34,9,1,1,1,inf,1
2186,Travel,None,34,10,1,1,1,1,1
2187,Travel,None,34,11,1,1,1,1,1
2188,Travel,None,34,12,1,1,1,1,1
2189,Travel,None,34,13,1,1,1,1,1
2190,Travel,None,34,14,1,1,1,1,1
2191,Travel,None,34,15,1,1,1,1,1
2192,Travel,None,34,16,1,1,1,1,1
2193,Travel,None,34,17,1,1,1,1,1
2194,Travel,None,34,18,inf,1,1,1,1
2195,Obstacle,None,34,19,inf,inf,inf,inf,inf
2196,Travel,None,34,20,1,1,inf,inf,1
2197,Travel,None,34,21,1,1,1,inf,1
2198,Travel,None,34,22,1,1,1,1,1
2199,Travel,None,34,23,1,1,1,1,1
2200,Travel,None,34,24,1,1,1,1,1
2201,Travel,None,34,25,1,1,1,1,1
2202,Travel,None,34,26,1,1,1,1,1
2203,Travel,None,34,27,1,inf,1,1,1
2204,Travel,None,34,28,1,1,1,1,1
2205,Travel,None,34,29,1,1,1,1,1
2206,Travel,None,34,30,1,1,1,1,1
2207,Travel,None,34,31,1,1,1,1,1
2208,Travel,None,34,32,1,1,1,inf,1
2209,Travel,None,34,33,1,1,1,1,1
2210,Travel,None,34,34,1,1,1,1,1
2211,Travel,None,34,35,1,1,1,1,1
2212,Travel,None,34,36,1,1,1,1,1
2213,Travel,None,34,37,1,1,1,1,1
2214,Travel,None,34,38,inf,1,1,1,1
2215,Obstacle,None,34,39,inf,inf,inf,inf,inf
2216,Travel,None,34,40,inf,1,inf,1,1
2217,Obstacle,None,34,41,inf,inf,inf,inf,inf
2218,Travel,None,34,42,1,1,inf,1,1
2219,Travel,None,34,43,1,1,1,1,1
2220,Travel,None,34,44,1,1,1,1,1
2221,Travel,None,34,45,1,1,1,1,1
2222,Travel,None,34,46,1,1,1,1,1
2223,Travel,None,34,47,1,1,1,1,1
2224,Travel,None,34,48,1,1,1,1,1
2225,Travel,None,34,49,1,inf,1,1,1
2226,Travel,None,34,50,1,1,1,1,1
2227,Travel,None,34,51,1,1,1,1,1
2228,Travel,None,34,52,1,1,1,1,1
2229,Travel,None,34,53,1,1,1,1,1
2230,Travel,None,34,54,1,1,1,1,1
2231,Travel,None,34,55,1,1,1,1,1
2232,Travel,None,34,56,1,1,1,1,1
2233,Travel,None,34,57,inf,1,1,1,1
2234,Obstacle,None,34,58,inf,inf,inf,inf,inf
2235,Travel,None,34,59,1,1,inf,inf,1
2236,Travel,None,34,60,1,1,1,1,1
2237,Travel,None,34,61,1,1,1,1,1
2238,Travel,None,34,62,1,1,1,1,1
2239,Travel,None,34,63,inf,1,1,1,1
2240,Travel,None,35,0,1,1,inf,1,1
2241,Travel,None,35,1,1,1,1,1,1
2242,Travel,None,35,2,inf,1,1,1,1
2243,Obstacle,None,35,3,inf,inf,inf,inf,inf
2244,Travel,None,35,4,1,1,inf,inf,1
2245,Travel,None,35,5,1,inf,1,1,1
2246,Travel,None,35,6,1,1,1,1,1
2247,Travel,None,35,7,1,1,1,1,1
2248,Travel,None,35,8,inf,1,1,inf,1
2249,Obstacle,None,35,9,inf,inf,inf,inf,inf
2250,Travel,None,35,10,1,1,inf,1,1
2251,Travel,None,35,11,1,1,1,1,1
2252,Travel,None,35,12,1,1,1,1,1
2253,Travel,None,35,13,1,1,1,1,1
2254,Travel,None,35,14,1,1,1,1,1
2255,Travel,None,35,15,1,1,1,1,1
2256,Travel,None,35,16,1,1,1,1,1
2257,Travel,None,35,17,1,1,1,1,1
2258,Travel,None,35,18,1,1,1,1,1
2259,Travel,None,35,19,inf,inf,1,1,1
2260,Obstacle,None,35,20,inf,inf,inf,inf,inf
2261,Obstacle,None,35,21,inf,inf,inf,inf,inf
2262,Travel,None,35,22,1,1,inf,1,1
2263,Travel,None,35,23,1,1,1,inf,1
2264,Travel,None,35,24,1,1,1,1,1
2265,Travel,None,35,25,1,1,1,1,1
2266,Travel,None,35,26,1,1,1,1,1
2267,Travel,None,35,27,1,1,1,1,1
2268,Travel,None,35,28,1,1,1,1,1
2269,Travel,None,35,29,1,1,1,1,1
2270,Travel,None,35,30,1,1,1,1,1
2271,Travel,None,35,31,inf,1,1,1,1
2272,Obstacle,None,35,32,inf,inf,inf,inf,inf
2273,Travel,None,35,33,1,1,inf,1,1
2274,Travel,None,35,34,1,1,1,1,1
2275,Travel,None,35,35,1,1,1,1,1
2276,Travel,None,35,36,1,1,1,1,1
2277,Travel,None,35,37,1,1,1,1,1
2278,Travel,None,35,38,1,1,1,inf,1
2279,Travel,None,35,39,1,inf,1,1,1
2280,Travel,None,35,40,1,1,1,inf,1
2281,Travel,None,35,41,1,inf,1,1,1
2282,Travel,None,35,42,1,1,1,1,1
2283,Travel,None,35,43,1,1,1,1,1
2284,Travel,None,35,44,1,1,1,1,1
2285,Travel,None,35,45,1,1,1,1,1
2286,Travel,None,35,46,1,1,1,1,1
2287,Travel,None,35,47,1,1,1,1,1
2288,Travel,None,35,48,1,1,1,1,1
2289,Travel,None,35,49,1,1,1,1,1
2290,Travel,None,35,50,1,1,1,1,1
2291,Travel,None,35,51,1,1,1,1,1
2292,Travel,None,35,52,1,1,1,1,1
2293,Travel,None,35,53,1,1,1,inf,1
2294,Travel,None,35,54,1,1,1,1,1
2295,Travel,None,35,55,1,1,1,1,1
2296,Travel,None,35,56,1,1,1,1,1
2297,Travel,None,35,57,1,1,1,1,1
2298,Travel,None,35,58,inf,inf,1,1,1
2299,Obstacle,None,35,59,inf,inf,inf,inf,inf
2300,Travel,None,35,60,1,1,inf,1,1
2301,Travel,None,35,61,1,1,1,inf,1
2302,Travel,None,35,62,1,1,1,1,1
2303,Travel,None,35,63,inf,1,1,1,1
2304,Travel,None,36,0,1,1,inf,1,1
2305,Travel,None,36,1,1,1,1,1,1
2306,Travel,None,36,2,1,1,1,1,1
2307,Travel,None,36,3,inf,inf,1,1,1
2308,Obstacle,None,36,4,inf,inf,inf,inf,inf
2309,Travel,None,36,5,1,1,inf,1,1
2310,Travel,None,36,6,1,1,1,1,1
2311,Travel,None,36,7,inf,1,1,inf,1
2312,Obstacle,None,36,8,inf,inf,inf,inf,inf
2313,Travel,None,36,9,1,inf,inf,1,1
2314,Travel,None,36,10,1,1,1,1,1
2315,Travel,None,36,11,1,1,1,1,1
2316,Travel,None,36,12,1,1,1,1,1
2317,Travel,None,36,13,1,1,1,1,1
2318,Travel,None,36,14,1,1,1,1,1
2319,Travel,None,36,15,1,1,1,1,1
2320,Travel,None,36,16,1,1,1,1,1
2321,Travel,None,36,17,1,1,1,1,1
2322,Travel,None,36,18,1,1,1,1,1
2323,Travel,None,36,19,1,1,1,1,1
2324,Travel,None,36,20,1,inf,1,1,1
2325,Travel,None,36,21,1,inf,1,1,1
2326,Travel,None,36,22,inf,1,1,1,1
2327,Obstacle,None,36,23,inf,inf,inf,inf,inf
2328,Travel,None,36,24,1,1,inf,1,1
2329,Travel,None,36,25,1,1,1,1,1
2330,Travel,None,36,26,1,1,1,1,1
2331,Travel,None,36,27,1,1,1,1,1
2332,Travel,None,36,28,1,1,1,1,1
2333,Travel,None,36,29,1,1,1,1,1
2334,Travel,None,36,30,1,1,1,1,1
2335,Travel,None,36,31,1,1,1,1,1
2336,Travel,None,36,32,1,inf,1,1,1
2337,Travel,None,36,33,1,1,1,1,1
2338,Travel,None,36,34,1,1,1,1,1
2339,Travel,None,36,35,1,1,1,1,1
2340,Travel,None,36,36,1,1,1,1,1
2341,Travel,None,36,37,inf,1,1,1,1
2342,Obstacle,None,36,38,inf,inf,inf,inf,inf
2343,Travel,None,36,39,inf,1,inf,1,1
2344,Obstacle,None,36,40,inf,inf,inf,inf,inf
2345,Travel,None,36,41,1,1,inf,1,1
2346,Travel,None,36,42,1,1,1,1,1
