Grid size (x, y)
70,38
id,type,station,x,y,weight_to_NORTH,weight_to_WEST,weight_to_SOUTH,weight_to_EAST,weight_for_WAIT
1654,Obstacle,None,43,20,inf,inf,inf,inf,inf
1655,Obstacle,None,43,21,inf,inf,inf,inf,inf
1656,Eject,10085,43,22,1,1,inf,1,1
1657,Eject,10086,43,23,inf,1,1,1,1
1658,Obstacle,None,43,24,inf,inf,inf,inf,inf
1659,Obstacle,None,43,25,inf,inf,inf,inf,inf
1660,Eject,10086,43,26,1,1,inf,1,1
1661,Eject,10087,43,27,inf,1,1,1,1
1662,Obstacle,None,43,28,inf,inf,inf,inf,inf
1663,Obstacle,None,43,29,inf,inf,inf,inf,inf
1664,Eject,10087,43,30,1,1,inf,1,1
1665,Eject,10088,43,31,inf,1,1,1,1
1666,Obstacle,None,43,32,inf,inf,inf,inf,inf
1667,Obstacle,None,43,33,inf,inf,inf,inf,inf
1668,Eject,10088,43,34,1,1,inf,1,1
1669,Travel,None,43,35,inf,1,1,1,1
1670,Obstacle,None,43,36,inf,inf,inf,inf,inf
1671,Obstacle,None,43,37,inf,inf,inf,inf,inf
1672,Induct,1045,44,0,1,inf,inf,1,1
1673,Travel,None,44,1,1,inf,1,1,1
1674,Travel,None,44,2,1,1,1,1,1
1675,Travel,None,44,3,1,1,1,1,1
1676,Eject,10081,44,4,1,inf,1,1,1
1677,Eject,10081,44,5,1,inf,1,1,1
1678,Travel,None,44,6,1,1,1,1,1
1679,Travel,None,44,7,1,1,1,1,1
1680,Eject,10082,44,8,1,inf,1,1,1
1681,Eject,10082,44,9,1,inf,1,1,1
1682,Travel,None,44,10,1,1,1,1,1
1683,Travel,None,44,11,1,1,1,1,1
1684,Eject,10083,44,12,1,inf,1,1,1
1685,Eject,10083,44,13,1,inf,1,1,1
1686,Travel,None,44,14,1,1,1,1,1
1687,Travel,None,44,15,1,1,1,1,1
1688,Eject,10084,44,16,1,inf,1,1,1
1689,Eject,10084,44,17,1,inf,1,1,1
1690,Travel,None,44,18,1,1,1,1,1
1691,Travel,None,44,19,1,1,1,1,1
1692,Eject,10085,44,20,1,inf,1,1,1
1693,Eject,10085,44,21,1,inf,1,1,1
1694,Travel,None,44,22,1,1,1,1,1
1695,Travel,None,44,23,1,1,1,1,1
1696,Eject,10086,44,24,1,inf,1,1,1
1697,Eject,10086,44,25,1,inf,1,1,1
1698,Travel,None,44,26,1,1,1,1,1
1699,Travel,None,44,27,1,1,1,1,1
1700,Eject,10087,44,28,1,inf,1,1,1
1701,Eject,10087,44,29,1,inf,1,1,1
1702,Travel,None,44,30,1,1,1,1,1
1703,Travel,None,44,31,1,1,1,1,1
1704,Eject,10088,44,32,1,inf,1,1,1
1705,Eject,10088,44,33,1,inf,1,1,1
1706,Travel,None,44,34,1,1,1,1,1
1707,Travel,None,44,35,1,1,1,1,1
1708,Travel,None,44,36,1,inf,1,1,1
1709,Induct,1046,44,37,inf,inf,1,1,1
1710,Induct,1047,45,0,1,1,inf,inf,1
1711,Travel,None,45,1,1,1,1,inf,1
1712,Travel,None,45,2,1,1,1,1,1
1713,Travel,None,45,3,1,1,1,1,1
1714,Eject,10089,45,4,1,1,1,inf,1
1715,Eject,10089,45,5,1,1,1,inf,1
1716,Travel,None,45,6,1,1,1,1,1
1717,Travel,None,45,7,1,1,1,1,1
1718,Eject,10090,45,8,1,1,1,inf,1
1719,Eject,10090,45,9,1,1,1,inf,1
1720,Travel,None,45,10,1,1,1,1,1
1721,Travel,None,45,11,1,1,1,1,1
1722,Eject,10091,45,12,1,1,1,inf,1
1723,Eject,10091,45,13,1,1,1,inf,1
1724,Travel,None,45,14,1,1,1,1,1
1725,Travel,None,45,15,1,1,1,1,1
1726,Eject,10092,45,16,1,1,1,inf,1
1727,Eject,10092,45,17,1,1,1,inf,1
1728,Travel,None,45,18,1,1,1,1,1
1729,Travel,None,45,19,1,1,1,1,1
1730,Eject,10093,45,20,1,1,1,inf,1
1731,Eject,10093,45,21,1,1,1,inf,1
1732,Travel,None,45,22,1,1,1,1,1
1733,Travel,None,45,23,1,1,1,1,1
1734,Eject,10094,45,24,1,1,1,inf,1
1735,Eject,10094,45,25,1,1,1,inf,1
1736,Travel,None,45,26,1,1,1,1,1
1737,Travel,None,45,27,1,1,1,1,1
1738,Eject,10095,45,28,1,1,1,inf,1
1739,Eject,10095,45,29,1,1,1,inf,1
1740,Travel,None,45,30,1,1,1,1,1
1741,Travel,None,45,31,1,1,1,1,1
1742,Eject,10096,45,32,1,1,1,inf,1
1743,Eject,10096,45,33,1,1,1,inf,1
1744,Travel,None,45,34,1,1,1,1,1
1745,Travel,None,45,35,1,1,1,1,1
1746,Travel,None,45,36,1,1,1,inf,1
1747,Induct,1048,45,37,inf,1,1,inf,1
1748,Obstacle,None,46,0,inf,inf,inf,inf,inf
1749,Obstacle,None,46,1,inf,inf,inf,inf,inf
1750,Travel,None,46,2,1,1,inf,1,1
1751,Eject,10089,46,3,inf,1,1,1,1
1752,Obstacle,None,46,4,inf,inf,inf,inf,inf
1753,Obstacle,None,46,5,inf,inf,inf,inf,inf
1754,Eject,10089,46,6,1,1,inf,1,1
1755,Eject,10090,46,7,inf,1,1,1,1
1756,Obstacle,None,46,8,inf,inf,inf,inf,inf
1757,Obstacle,None,46,9,inf,inf,inf,inf,inf
1758,Eject,10090,46,10,1,1,inf,1,1
1759,Eject,10091,46,11,inf,1,1,1,1
1760,Obstacle,None,46,12,inf,inf,inf,inf,inf
1761,Obstacle,None,46,13,inf,inf,inf,inf,inf
1762,Eject,10091,46,14,1,1,inf,1,1
1763,Eject,10092,46,15,inf,1,1,1,1
1764,Obstacle,None,46,16,inf,inf,inf,inf,inf
1765,Obstacle,None,46,17,inf,inf,inf,inf,inf
1766,Eject,10092,46,18,1,1,inf,1,1
1767,Eject,10093,46,19,inf,1,1,1,1
1768,Obstacle,None,46,20,inf,inf,inf,inf,inf
1769,Obstacle,None,46,21,inf,inf,inf,inf,inf
1770,Eject,10093,46,22,1,1,inf,1,1
1771,Eject,10094,46,23,inf,1,1,1,1
1772,Obstacle,None,46,24,inf,inf,inf,inf,inf
1773,Obstacle,None,46,25,inf,inf,inf,inf,inf
1774,Eject,10094,46,26,1,1,inf,1,1
1775,Eject,10095,46,27,inf,1,1,1,1
1776,Obstacle,None,46,28,inf,inf,inf,inf,inf
1777,Obstacle,None,46,29,inf,inf,inf,inf,inf
1778,Eject,10095,46,30,1,1,inf,1,1
1779,Eject,10096,46,31,inf,1,1,1,1
1780,Obstacle,None,46,32,inf,inf,inf,inf,inf
1781,Obstacle,None,46,33,inf,inf,inf,inf,inf
1782,Eject,10096,46,34,1,1,inf,1,1
1783,Travel,None,46,35,inf,1,1,1,1
1784,Obstacle,None,46,36,inf,inf,inf,inf,inf
1785,Obstacle,None,46,37,inf,inf,inf,inf,inf
1786,Obstacle,None,47,0,inf,inf,inf,inf,inf
1787,Obstacle,None,47,1,inf,inf,inf,inf,inf
1788,Travel,None,47,2,1,1,inf,1,1
1789,Eject,10089,47,3,inf,1,1,1,1
1790,Obstacle,None,47,4,inf,inf,inf,inf,inf
1791,Obstacle,None,47,5,inf,inf,inf,inf,inf
1792,Eject,10089,47,6,1,1,inf,1,1
1793,Eject,10090,47,7,inf,1,1,1,1
1794,Obstacle,None,47,8,inf,inf,inf,inf,inf
1795,Obstacle,None,47,9,inf,inf,inf,inf,inf
1796,Eject,10090,47,10,1,1,inf,1,1
1797,Eject,10091,47,11,inf,1,1,1,1
1798,Obstacle,None,47,12,inf,inf,inf,inf,inf
1799,Obstacle,None,47,13,inf,inf,inf,inf,inf
1800,Eject,10091,47,14,1,1,inf,1,1
1801,Eject,10092,47,15,inf,1,1,1,1
1802,Obstacle,None,47,16,inf,inf,inf,inf,inf
1803,Obstacle,None,47,17,inf,inf,inf,inf,inf
1804,Eject,10092,47,18,1,1,inf,1,1
1805,Eject,10093,47,19,inf,1,1,1,1
1806,Obstacle,None,47,20,inf,inf,inf,inf,inf
1807,Obstacle,None,47,21,inf,inf,inf,inf,inf
1808,Eject,10093,47,22,1,1,inf,1,1
1809,Eject,10094,47,23,inf,1,1,1,1
1810,Obstacle,None,47,24,inf,inf,inf,inf,inf
1811,Obstacle,None,47,25,inf,inf,inf,inf,inf
1812,Eject,10094,47,26,1,1,inf,1,1
1813,Eject,10095,47,27,inf,1,1,1,1
1814,Obstacle,None,47,28,inf,inf,inf,inf,inf
1815,Obstacle,None,47,29,inf,inf,inf,inf,inf
1816,Eject,10095,47,30,1,1,inf,1,1
1817,Eject,10096,47,31,inf,1,1,1,1
1818,Obstacle,None,47,32,inf,inf,inf,inf,inf
1819,Obstacle,None,47,33,inf,inf,inf,inf,inf
1820,Eject,10096,47,34,1,1,inf,1,1
1821,Travel,None,47,35,inf,1,1,1,1
1822,Obstacle,None,47,36,inf,inf,inf,inf,inf
1823,Obstacle,None,47,37,inf,inf,inf,inf,inf
1824,Induct,1049,48,0,1,inf,inf,1,1
1825,Travel,None,48,1,1,inf,1,1,1
1826,Travel,None,48,2,1,1,1,1,1
1827,Travel,None,48,3,1,1,1,1,1
1828,Eject,10089,48,4,1,inf,1,1,1
1829,Eject,10089,48,5,1,inf,1,1,1
1830,Travel,None,48,6,1,1,1,1,1
1831,Travel,None,48,7,1,1,1,1,1
1832,Eject,10090,48,8,1,inf,1,1,1
1833,Eject,10090,48,9,1,inf,1,1,1
1834,Travel,None,48,10,1,1,1,1,1
1835,Travel,None,48,11,1,1,1,1,1
1836,Eject,10091,48,12,1,inf,1,1,1
1837,Eject,10091,48,13,1,inf,1,1,1
1838,Travel,None,48,14,1,1,1,1,1
1839,Travel,None,48,15,1,1,1,1,1
1840,Eject,10092,48,16,1,inf,1,1,1
1841,Eject,10092,48,17,1,inf,1,1,1
1842,Travel,None,48,18,1,1,1,1,1
1843,Travel,None,48,19,1,1,1,1,1
1844,Eject,10093,48,20,1,inf,1,1,1
1845,Eject,10093,48,21,1,inf,1,1,1
1846,Travel,None,48,22,1,1,1,1,1
1847,Travel,None,48,23,1,1,1,1,1
1848,Eject,10094,48,24,1,inf,1,1,1
1849,Eject,10094,48,25,1,inf,1,1,1
1850,Travel,None,48,26,1,1,1,1,1
1851,Travel,None,48,27,1,1,1,1,1
1852,Eject,10095,48,28,1,inf,1,1,1
1853,Eject,10095,48,29,1,inf,1,1,1
1854,Travel,None,48,30,1,1,1,1,1
1855,Travel,None,48,31,1,1,1,1,1
1856,Eject,10096,48,32,1,inf,1,1,1
1857,Eject,10096,48,33,1,inf,1,1,1
1858,Travel,None,48,34,1,1,1,1,1
1859,Travel,None,48,35,1,1,1,1,1
1860,Travel,None,48,36,1,inf,1,1,1
1861,Induct,1050,48,37,inf,inf,1,1,1
1862,Induct,1051,49,0,1,1,inf,inf,1
1863,Travel,None,49,1,1,1,1,inf,1
1864,Travel,None,49,2,1,1,1,1,1
1865,Travel,None,49,3,1,1,1,1,1
1866,Eject,10097,49,4,1,1,1,inf,1
1867,Eject,10097,49,5,1,1,1,inf,1
1868,Travel,None,49,6,1,1,1,1,1
1869,Travel,None,49,7,1,1,1,1,1
1870,Eject,10098,49,8,1,1,1,inf,1
1871,Eject,10098,49,9,1,1,1,inf,1
1872,Travel,None,49,10,1,1,1,1,1
1873,Travel,None,49,11,1,1,1,1,1
1874,Eject,10099,49,12,1,1,1,inf,1
1875,Eject,10099,49,13,1,1,1,inf,1
1876,Travel,None,49,14,1,1,1,1,1
1877,Travel,None,49,15,1,1,1,1,1
1878,Eject,10100,49,16,1,1,1,inf,1
1879,Eject,10100,49,17,1,1,1,inf,1
1880,Travel,None,49,18,1,1,1,1,1
1881,Travel,None,49,19,1,1,1,1,1
1882,Eject,10101,49,20,1,1,1,inf,1
1883,Eject,10101,49,21,1,1,1,inf,1
1884,Travel,None,49,22,1,1,1,1,1
1885,Travel,None,49,23,1,1,1,1,1
1886,Eject,10102,49,24,1,1,1,inf,1
1887,Eject,10102,49,25,1,1,1,inf,1
1888,Travel,None,49,26,1,1,1,1,1
1889,Travel,None,49,27,1,1,1,1,1
1890,Eject,10103,49,28,1,1,1,inf,1
1891,Eject,10103,49,29,1,1,1,inf,1
1892,Travel,None,49,30,1,1,1,1,1
1893,Travel,None,49,31,1,1,1,1,1
1894,Eject,10104,49,32,1,1,1,inf,1
1895,Eject,10104,49,33,1,1,1,inf,1
1896,Travel,None,49,34,1,1,1,1,1
1897,Travel,None,49,35,1,1,1,1,1
1898,Travel,None,49,36,1,1,1,inf,1
1899,Induct,1052,49,37,inf,1,1,inf,1
1900,Obstacle,None,50,0,inf,inf,inf,inf,inf
1901,Obstacle,None,50,1,inf,inf,inf,inf,inf
1902,Travel,None,50,2,1,1,inf,1,1
1903,Eject,10097,50,3,inf,1,1,1,1
1904,Obstacle,None,50,4,inf,inf,inf,inf,inf
1905,Obstacle,None,50,5,inf,inf,inf,inf,inf
1906,Eject,10097,50,6,1,1,inf,1,1
1907,Eject,10098,50,7,inf,1,1,1,1
1908,Obstacle,None,50,8,inf,inf,inf,inf,inf
1909,Obstacle,None,50,9,inf,inf,inf,inf,inf
1910,Eject,10098,50,10,1,1,inf,1,1
1911,Eject,10099,50,11,inf,1,1,1,1
1912,Obstacle,None,50,12,inf,inf,inf,inf,inf
1913,Obstacle,None,50,13,inf,inf,inf,inf,inf
1914,Eject,10099,50,14,1,1,inf,1,1
1915,Eject,10100,50,15,inf,1,1,1,1
1916,Obstacle,None,50,16,inf,inf,inf,inf,inf
1917,Obstacle,None,50,17,inf,inf,inf,inf,inf
1918,Eject,10100,50,18,1,1,inf,1,1
1919,Eject,10101,50,19,inf,1,1,1,1
1920,Obstacle,None,50,20,inf,inf,inf,inf,inf
1921,Obstacle,None,50,21,inf,inf,inf,inf,inf
1922,Eject,10101,50,22,1,1,inf,1,1
1923,Eject,10102,50,23,inf,1,1,1,1
1924,Obstacle,None,50,24,inf,inf,inf,inf,inf
1925,Obstacle,None,50,25,inf,inf,inf,inf,inf
1926,Eject,10102,50,26,1,1,inf,1,1
1927,Eject,10103,50,27,inf,1,1,1,1
1928,Obstacle,None,50,28,inf,inf,inf,inf,inf
1929,Obstacle,None,50,29,inf,inf,inf,inf,inf
1930,Eject,10103,50,30,1,1,inf,1,1
1931,Eject,10104,50,31,inf,1,1,1,1
1932,Obstacle,None,50,32,inf,inf,inf,inf,inf
1933,Obstacle,None,50,33,inf,inf,inf,inf,inf
1934,Eject,10104,50,34,1,1,inf,1,1
1935,Travel,None,50,35,inf,1,1,1,1
1936,Obstacle,None,50,36,inf,inf,inf,inf,inf
1937,Obstacle,None,50,37,inf,inf,inf,inf,inf
1938,Obstacle,None,51,0,inf,inf,inf,inf,inf
1939,Obstacle,None,51,1,inf,inf,inf,inf,inf
1940,Travel,None,51,2,1,1,inf,1,1
1941,Eject,10097,51,3,inf,1,1,1,1
1942,Obstacle,None,51,4,inf,inf,inf,inf,inf
1943,Obstacle,None,51,5,inf,inf,inf,inf,inf
1944,Eject,10097,51,6,1,1,inf,1,1
1945,Eject,10098,51,7,inf,1,1,1,1
1946,Obstacle,None,51,8,inf,inf,inf,inf,inf
1947,Obstacle,None,51,9,inf,inf,inf,inf,inf
1948,Eject,10098,51,10,1,1,inf,1,1
1949,Eject,10099,51,11,inf,1,1,1,1
1950,Obstacle,None,51,12,inf,inf,inf,inf,inf
1951,Obstacle,None,51,13,inf,inf,inf,inf,inf
1952,Eject,10099,51,14,1,1,inf,1,1
1953,Eject,10100,51,15,inf,1,1,1,1
1954,Obstacle,None,51,16,inf,inf,inf,inf,inf
1955,Obstacle,None,51,17,inf,inf,inf,inf,inf
1956,Eject,10100,51,18,1,1,inf,1,1
1957,Eject,10101,51,19,inf,1,1,1,1
1958,Obstacle,None,51,20,inf,inf,inf,inf,inf
1959,Obstacle,None,51,21,inf,inf,inf,inf,inf
1960,Eject,10101,51,22,1,1,inf,1,1
1961,Eject,10102,51,23,inf,1,1,1,1
1962,Obstacle,None,51,24,inf,inf,inf,inf,inf
1963,Obstacle,None,51,25,inf,inf,inf,inf,inf
1964,Eject,10102,51,26,1,1,inf,1,1
1965,Eject,10103,51,27,inf,1,1,1,1
1966,Obstacle,None,51,28,inf,inf,inf,inf,inf
1967,Obstacle,None,51,29,inf,inf,inf,inf,inf
1968,Eject,10103,51,30,1,1,inf,1,1
1969,Eject,10104,51,31,inf,1,1,1,1
1970,Obstacle,None,51,32,inf,inf,inf,inf,inf
1971,Obstacle,None,51,33,inf,inf,inf,inf,inf
1972,Eject,10104,51,34,1,1,inf,1,1
1973,Travel,None,51,35,inf,1,1,1,1
1974,Obstacle,None,51,36,inf,inf,inf,inf,inf
1975,Obstacle,None,51,37,inf,inf,inf,inf,inf
1976,Induct,1053,52,0,1,inf,inf,1,1
1977,Travel,None,52,1,1,inf,1,1,1
1978,Travel,None,52,2,1,1,1,1,1
1979,Travel,None,52,3,1,1,1,1,1
1980,Eject,10097,52,4,1,inf,1,1,1
1981,Eject,10097,52,5,1,inf,1,1,1
1982,Travel,None,52,6,1,1,1,1,1
1983,Travel,None,52,7,1,1,1,1,1
1984,Eject,10098,52,8,1,inf,1,1,1
1985,Eject,10098,52,9,1,inf,1,1,1
1986,Travel,None,52,10,1,1,1,1,1
1987,Travel,None,52,11,1,1,1,1,1
1988,Eject,10099,52,12,1,inf,1,1,1
1989,Eject,10099,52,13,1,inf,1,1,1
1990,Travel,None,52,14,1,1,1,1,1
1991,Travel,None,52,15,1,1,1,1,1
1992,Eject,10100,52,16,1,inf,1,1,1
1993,Eject,10100,52,17,1,inf,1,1,1
1994,Travel,None,52,18,1,1,1,1,1
1995,Travel,None,52,19,1,1,1,1,1
1996,Eject,10101,52,20,1,inf,1,1,1
1997,Eject,10101,52,21,1,inf,1,1,1
1998,Travel,None,52,22,1,1,1,1,1
1999,Travel,None,52,23,1,1,1,1,1
2000,Eject,10102,52,24,1,inf,1,1,1
2001,Eject,10102,52,25,1,inf,1,1,1
2002,Travel,None,52,26,1,1,1,1,1
2003,Travel,None,52,27,1,1,1,1,1
2004,Eject,10103,52,28,1,inf,1,1,1
2005,Eject,10103,52,29,1,inf,1,1,1
2006,Travel,None,52,30,1,1,1,1,1
2007,Travel,None,52,31,1,1,1,1,1
2008,Eject,10104,52,32,1,inf,1,1,1
2009,Eject,10104,52,33,1,inf,1,1,1
2010,Travel,None,52,34,1,1,1,1,1
2011,Travel,None,52,35,1,1,1,1,1
2012,Travel,None,52,36,1,inf,1,1,1
2013,Induct,1054,52,37,inf,inf,1,1,1
2014,Induct,1055,53,0,1,1,inf,inf,1
2015,Travel,None,53,1,1,1,1,inf,1
2016,Travel,None,53,2,1,1,1,1,1
2017,Travel,None,53,3,1,1,1,1,1
2018,Eject,10105,53,4,1,1,1,inf,1
2019,Eject,10105,53,5,1,1,1,inf,1
2020,Travel,None,53,6,1,1,1,1,1
2021,Travel,None,53,7,1,1,1,1,1
2022,Eject,10106,53,8,1,1,1,inf,1
2023,Eject,10106,53,9,1,1,1,inf,1
2024,Travel,None,53,10,1,1,1,1,1
2025,Travel,None,53,11,1,1,1,1,1
2026,Eject,10107,53,12,1,1,1,inf,1
2027,Eject,10107,53,13,1,1,1,inf,1
2028,Travel,None,53,14,1,1,1,1,1
2029,Travel,None,53,15,1,1,1,1,1
2030,Eject,10108,53,16,1,1,1,inf,1
2031,Eject,10108,53,17,1,1,1,inf,1
2032,Travel,None,53,18,1,1,1,1,1
2033,Travel,None,53,19,1,1,1,1,1
2034,Eject,10109,53,20,1,1,1,inf,1
2035,Eject,10109,53,21,1,1,1,inf,1
2036,Travel,None,53,22,1,1,1,1,1
2037,Travel,None,53,23,1,1,1,1,1
2038,Eject,10110,53,24,1,1,1,inf,1
2039,Eject,10110,53,25,1,1,1,inf,1
2040,Travel,None,53,26,1,1,1,1,1
2041,Travel,None,53,27,1,1,1,1,1
2042,Eject,10111,53,28,1,1,1,inf,1
2043,Eject,10111,53,29,1,1,1,inf,1
2044,Travel,None,53,30,1,1,1,1,1
2045,Travel,None,53,31,1,1,1,1,1
2046,Eject,10112,53,32,1,1,1,inf,1
2047,Eject,10112,53,33,1,1,1,inf,1
2048,Travel,None,53,34,1,1,1,1,1
2049,Travel,None,53,35,1,1,1,1,1
2050,Travel,None,53,36,1,1,1,inf,1
2051,Induct,1056,53,37,inf,1,1,inf,1
2052,Obstacle,None,54,0,inf,inf,inf,inf,inf
2053,Obstacle,None,54,1,inf,inf,inf,inf,inf
2054,Travel,None,54,2,1,1,inf,1,1
2055,Eject,10105,54,3,inf,1,1,1,1
2056,Obstacle,None,54,4,inf,inf,inf,inf,inf
2057,Obstacle,None,54,5,inf,inf,inf,inf,inf
2058,Eject,10105,54,6,1,1,inf,1,1
2059,Eject,10106,54,7,inf,1,1,1,1
2060,Obstacle,None,54,8,inf,inf,inf,inf,inf
2061,Obstacle,None,54,9,inf,inf,inf,inf,inf
2062,Eject,10106,54,10,1,1,inf,1,1
2063,Eject,10107,54,11,inf,1,1,1,1
2064,Obstacle,None,54,12,inf,inf,inf,inf,inf
2065,Obstacle,None,54,13,inf,inf,inf,inf,inf
2066,Eject,10107,54,14,1,1,inf,1,1
2067,Eject,10108,54,15,inf,1,1,1,1
2068,Obstacle,None,54,16,inf,inf,inf,inf,inf
2069,Obstacle,None,54,17,inf,inf,inf,inf,inf
2070,Eject,10108,54,18,1,1,inf,1,1
2071,Eject,10109,54,19,inf,1,1,1,1
2072,Obstacle,None,54,20,inf,inf,inf,inf,inf
2073,Obstacle,None,54,21,inf,inf,inf,inf,inf
2074,Eject,10109,54,22,1,1,inf,1,1
2075,Eject,10110,54,23,inf,1,1,1,1
2076,Obstacle,None,54,24,inf,inf,inf,inf,inf
2077,Obstacle,None,54,25,inf,inf,inf,inf,inf
2078,Eject,10110,54,26,1,1,inf,1,1
2079,Eject,10111,54,27,inf,1,1,1,1
2080,Obstacle,None,54,28,inf,inf,inf,inf,inf
2081,Obstacle,None,54,29,inf,inf,inf,inf,inf
2082,Eject,10111,54,30,1,1,inf,1,1
2083,Eject,10112,54,31,inf,1,1,1,1
2084,Obstacle,None,54,32,inf,inf,inf,inf,inf
2085,Obstacle,None,54,33,inf,inf,inf,inf,inf
2086,Eject,10112,54,34,1,1,inf,1,1
2087,Travel,None,54,35,inf,1,1,1,1
2088,Obstacle,None,54,36,inf,inf,inf,inf,inf
2089,Obstacle,None,54,37,inf,inf,inf,inf,inf
2090,Obstacle,None,55,0,inf,inf,inf,inf,inf
2091,Obstacle,None,55,1,inf,inf,inf,inf,inf
2092,Travel,None,55,2,1,1,inf,1,1
2093,Eject,10105,55,3,inf,1,1,1,1
2094,Obstacle,None,55,4,inf,inf,inf,inf,inf
2095,Obstacle,None,55,5,inf,inf,inf,inf,inf
2096,Eject,10105,55,6,1,1,inf,1,1
2097,Eject,10106,55,7,inf,1,1,1,1
2098,Obstacle,None,55,8,inf,inf,inf,inf,inf
2099,Obstacle,None,55,9,inf,inf,inf,inf,inf
2100,Eject,10106,55,10,1,1,inf,1,1
2101,Eject,10107,55,11,inf,1,1,1,1
2102,Obstacle,None,55,12,inf,inf,inf,inf,inf
2103,Obstacle,None,55,13,inf,inf,inf,inf,inf
2104,Eject,10107,55,14,1,1,inf,1,1
2105,Eject,10108,55,15,inf,1,1,1,1
2106,Obstacle,None,55,16,inf,inf,inf,inf,inf
2107,Obstacle,None,55,17,inf,inf,inf,inf,inf
2108,Eject,10108,55,18,1,1,inf,1,1
2109,Eject,10109,55,19,inf,1,1,1,1
2110,Obstacle,None,55,20,inf,inf,inf,inf,inf
2111,Obstacle,None,55,21,inf,inf,inf,inf,inf
2112,Eject,10109,55,22,1,1,inf,1,1
2113,Eject,10110,55,23,inf,1,1,1,1
2114,Obstacle,None,55,24,inf,inf,inf,inf,inf
2115,Obstacle,None,55,25,inf,inf,inf,inf,inf
2116,Eject,10110,55,26,1,1,inf,1,1
2117,Eject,10111,55,27,inf,1,1,1,1
2118,Obstacle,None,55,28,inf,inf,inf,inf,inf
2119,Obstacle,None,55,29,inf,inf,inf,inf,inf
2120,Eject,10111,55,30,1,1,inf,1,1
2121,Eject,10112,55,31,inf,1,1,1,1
2122,Obstacle,None,55,32,inf,inf,inf,inf,inf
2123,Obstacle,None,55,33,inf,inf,inf,inf,inf
2124,Eject,10112,55,34,1,1,inf,1,1
2125,Travel,None,55,35,inf,1,1,1,1
2126,Obstacle,None,55,36,inf,inf,inf,inf,inf
2127,Obstacle,None,55,37,inf,inf,inf,inf,inf
2128,Induct,1057,56,0,1,inf,inf,1,1
2129,Travel,None,56,1,1,inf,1,1,1
2130,Travel,None,56,2,1,1,1,1,1
2131,Travel,None,56,3,1,1,1,1,1
2132,Eject,10105,56,4,1,inf,1,1,1
2133,Eject,10105,56,5,1,inf,1,1,1
2134,Travel,None,56,6,1,1,1,1,1
2135,Travel,None,56,7,1,1,1,1,1
2136,Eject,10106,56,8,1,inf,1,1,1
2137,Eject,10106,56,9,1,inf,1,1,1
2138,Travel,None,56,10,1,1,1,1,1
2139,Travel,None,56,11,1,1,1,1,1
2140,Eject,10107,56,12,1,inf,1,1,1
2141,Eject,10107,56,13,1,inf,1,1,1
2142,Travel,None,56,14,1,1,1,1,1
2143,Travel,None,56,15,1,1,1,1,1
2144,Eject,10108,56,16,1,inf,1,1,1
2145,Eject,10108,56,17,1,inf,1,1,1
2146,Travel,None,56,18,1,1,1,1,1
2147,Travel,None,56,19,1,1,1,1,1
2148,Eject,10109,56,20,1,inf,1,1,1
2149,Eject,10109,56,21,1,inf,1,1,1
2150,Travel,None,56,22,1,1,1,1,1
2151,Travel,None,56,23,1,1,1,1,1
2152,Eject,10110,56,24,1,inf,1,1,1
2153,Eject,10110,56,25,1,inf,1,1,1
2154,Travel,None,56,26,1,1,1,1,1
2155,Travel,None,56,27,1,1,1,1,1
2156,Eject,10111,56,28,1,inf,1,1,1
2157,Eject,10111,56,29,1,inf,1,1,1
2158,Travel,None,56,30,1,1,1,1,1
2159,Travel,None,56,31,1,1,1,1,1
2160,Eject,10112,56,32,1,inf,1,1,1
2161,Eject,10112,56,33,1,inf,1,1,1
2162,Travel,None,56,34,1,1,1,1,1
2163,Travel,None,56,35,1,1,1,1,1
2164,Travel,None,56,36,1,inf,1,1,1
2165,Induct,1058,56,37,inf,inf,1,1,1
2166,Induct,1059,57,0,1,1,inf,inf,1
2167,Travel,None,57,1,1,1,1,inf,1
2168,Travel,None,57,2,1,1,1,1,1
2169,Travel,None,57,3,1,1,1,1,1
2170,Eject,10113,57,4,1,1,1,inf,1
2171,Eject,10113,57,5,1,1,1,inf,1
2172,Travel,None,57,6,1,1,1,1,1
2173,Travel,None,57,7,1,1,1,1,1
2174,Eject,10114,57,8,1,1,1,inf,1
2175,Eject,10114,57,9,1,1,1,inf,1
2176,Travel,None,57,10,1,1,1,1,1
2177,Travel,None,57,11,1,1,1,1,1
2178,Eject,10115,57,12,1,1,1,inf,1
2179,Eject,10115,57,13,1,1,1,inf,1
2180,Travel,None,57,14,1,1,1,1,1
2181,Travel,None,57,15,1,1,1,1,1
2182,Eject,10116,57,16,1,1,1,inf,1
2183,Eject,10116,57,17,1,1,1,inf,1
2184,Travel,None,57,18,1,1,1,1,1
2185,Travel,None,57,19,1,1,1,1,1
2186,Eject,10117,57,20,1,1,1,inf,1
2187,Eject,10117,57,21,1,1,1,inf,1
2188,Travel,None,57,22,1,1,1,1,1
2189,Travel,None,57,23,1,1,1,1,1
2190,Eject,10118,57,24,1,1,1,inf,1
2191,Eject,10118,57,25,1,1,1,inf,1
2192,Travel,None,57,26,1,1,1,1,1
2193,Travel,None,57,27,1,1,1,1,1
2194,Eject,10119,57,28,1,1,1,inf,1
2195,Eject,10119,57,29,1,1,1,inf,1
